name,formula,rows,classes,target_positives,scored_classes,macro_auc,micro_auc,top1_hit,top5_hit,min,max,mean,std
th0.08_sl0.04_entropy_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91522011,0.23287671,0.52054795,0.01114442,0.99946265,0.52112588,0.24205002
th0.08_sl0.04_entropy_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91526936,0.23287671,0.52054795,0.01114442,0.99946023,0.52112377,0.24200258
th0.08_sl0.04_diff_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91486630,0.21917808,0.52054795,0.01114442,0.99946969,0.52113102,0.24230950
th0.08_sl0.04_diff_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91488897,0.21917808,0.52054795,0.01114442,0.99946959,0.52113041,0.24229289
th0.08_sl0.04_diff_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91490727,0.21917808,0.52054795,0.01114442,0.99946949,0.52112981,0.24227690
th0.08_sl0.04_diff_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91492775,0.21917808,0.52054795,0.01114442,0.99946938,0.52112921,0.24226152
th0.08_sl0.04_diff_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91495145,0.21917808,0.52054795,0.01114442,0.99946928,0.52112860,0.24224675
th0.08_sl0.04_diff_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91498700,0.21917808,0.52054795,0.01114442,0.99946907,0.52112739,0.24221905
th0.08_sl0.04_diff_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91503763,0.23287671,0.52054795,0.01114442,0.99946876,0.52112558,0.24218211
th0.08_sl0.04_diff_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91508285,0.23287671,0.52054795,0.01114442,0.99946834,0.52112317,0.24214144
th0.08_sl0.04_diff_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91513083,0.23287671,0.52054795,0.01114442,0.99946783,0.52112015,0.24210441
th0.08_sl0.04_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91488966,0.21917808,0.52054795,0.01114442,0.99946920,0.52113125,0.24229803
th0.08_sl0.04_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91492763,0.21917808,0.52054795,0.01114442,0.99946885,0.52113077,0.24227596
th0.08_sl0.04_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91495812,0.21917808,0.52054795,0.01114442,0.99946850,0.52113028,0.24225468
th0.08_sl0.04_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91498689,0.23287671,0.52054795,0.01114442,0.99946815,0.52112979,0.24223420
th0.08_sl0.04_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91501163,0.23287671,0.52054795,0.01114442,0.99946780,0.52112931,0.24221451
th0.08_sl0.04_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91505845,0.23287671,0.52054795,0.01114442,0.99946710,0.52112834,0.24217751
th0.08_sl0.04_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91511863,0.23287671,0.52054795,0.01114442,0.99946604,0.52112688,0.24212796
th0.08_sl0.04_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91518813,0.23287671,0.52054795,0.01114442,0.99946464,0.52112493,0.24207302
th0.08_sl0.04_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91524405,0.23287671,0.52054795,0.01114442,0.99946289,0.52112250,0.24202222
th0.08_sl0.04_inv_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91487309,0.21917808,0.52054795,0.01114442,0.99946922,0.52113272,0.24230745
th0.08_sl0.04_inv_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489841,0.21917808,0.52054795,0.01114442,0.99946888,0.52113296,0.24228967
th0.08_sl0.04_inv_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91491601,0.21917808,0.52054795,0.01114442,0.99946854,0.52113321,0.24227240
th0.08_sl0.04_inv_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91493580,0.23287671,0.52054795,0.01114442,0.99946820,0.52113346,0.24225565
th0.08_sl0.04_inv_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91495950,0.23287671,0.52054795,0.01114442,0.99946787,0.52113370,0.24223941
th0.08_sl0.04_inv_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91500806,0.23287671,0.52054795,0.01114442,0.99946719,0.52113420,0.24220846
th0.08_sl0.04_inv_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91505765,0.23287671,0.52054795,0.01114442,0.99946617,0.52113493,0.24216590
th0.08_sl0.04_inv_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91511668,0.23287671,0.52054795,0.01114442,0.99946481,0.52113592,0.24211634
th0.08_sl0.04_inv_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91518030,0.23287671,0.52054795,0.01114442,0.99946312,0.52113715,0.24206596
th0.08_sl0.08_flat_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91492395,0.21917808,0.52054795,0.01114442,0.99946852,0.52113177,0.24227287
th0.08_sl0.08_flat_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91496836,0.23287671,0.52054795,0.01114442,0.99946783,0.52113154,0.24223985
th0.08_sl0.08_flat_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91501542,0.23287671,0.52054795,0.01114442,0.99946714,0.52113131,0.24220869
th0.08_sl0.08_flat_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91505282,0.23287671,0.52054795,0.01114442,0.99946645,0.52113109,0.24217940
th0.08_sl0.08_flat_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91508849,0.23287671,0.52054795,0.01114442,0.99946576,0.52113086,0.24215199
th0.08_sl0.08_flat_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91514556,0.23287671,0.52054795,0.01114442,0.99946438,0.52113040,0.24210279
th0.08_sl0.08_flat_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91521724,0.23287671,0.52054795,0.01114442,0.99946231,0.52112972,0.24204305
th0.08_sl0.08_flat_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91527511,0.23287671,0.52054795,0.01114442,0.99945956,0.52112881,0.24198967
th0.08_sl0.08_flat_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91529536,0.23287671,0.52054795,0.01114442,0.99945611,0.52112767,0.24196518
th0.08_sl0.08_entropy_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489093,0.21917808,0.52054795,0.01114442,0.99946893,0.52113139,0.24229881
th0.08_sl0.08_entropy_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91492625,0.21917808,0.52054795,0.01114442,0.99946845,0.52113097,0.24227713
th0.08_sl0.08_entropy_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91495571,0.23287671,0.52054795,0.01114442,0.99946797,0.52113056,0.24225625
th0.08_sl0.08_entropy_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91498873,0.23287671,0.52054795,0.01114442,0.99946748,0.52113014,0.24223616
th0.08_sl0.08_entropy_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91501324,0.23287671,0.52054795,0.01114442,0.99946700,0.52112972,0.24221688
th0.08_sl0.08_entropy_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91506559,0.23287671,0.52054795,0.01114442,0.99946603,0.52112888,0.24218069
th0.08_sl0.08_entropy_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91512795,0.23287671,0.52054795,0.01114442,0.99946458,0.52112763,0.24213239
th0.08_sl0.08_entropy_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91518732,0.23287671,0.52054795,0.01114442,0.99946265,0.52112596,0.24207915
th0.08_sl0.08_entropy_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91524416,0.23287671,0.52054795,0.01114442,0.99946023,0.52112387,0.24203055
th0.08_sl0.08_diff_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91485859,0.21917808,0.52054795,0.01114442,0.99946969,0.52113162,0.24231394
th0.08_sl0.08_diff_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91487954,0.21917808,0.52054795,0.01114442,0.99946959,0.52113131,0.24229934
th0.08_sl0.08_diff_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489795,0.21917808,0.52054795,0.01114442,0.99946949,0.52113101,0.24228520
th0.08_sl0.08_diff_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91491555,0.21917808,0.52054795,0.01114442,0.99946938,0.52113070,0.24227153
th0.08_sl0.08_diff_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91493384,0.21917808,0.52054795,0.01114442,0.99946928,0.52113040,0.24225832
th0.08_sl0.08_diff_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91497101,0.21917808,0.52054795,0.01114442,0.99946907,0.52112979,0.24223330
th0.08_sl0.08_diff_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91501623,0.23287671,0.52054795,0.01114442,0.99946876,0.52112888,0.24219925
th0.08_sl0.08_diff_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91505949,0.23287671,0.52054795,0.01114442,0.99946834,0.52112766,0.24216037
th0.08_sl0.08_diff_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91509953,0.23287671,0.52054795,0.01114442,0.99946783,0.52112614,0.24212225
th0.08_sl0.08_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91488000,0.21917808,0.52054795,0.01114442,0.99946920,0.52113147,0.24230398
th0.08_sl0.08_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91491336,0.21917808,0.52054795,0.01114442,0.99946885,0.52113109,0.24228462
th0.08_sl0.08_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91493983,0.21917808,0.52054795,0.01114442,0.99946850,0.52113071,0.24226588
th0.08_sl0.08_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91496399,0.23287671,0.52054795,0.01114442,0.99946815,0.52113034,0.24224776
th0.08_sl0.08_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91499034,0.23287671,0.52054795,0.01114442,0.99946780,0.52112996,0.24223026
th0.08_sl0.08_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91503659,0.23287671,0.52054795,0.01114442,0.99946710,0.52112920,0.24219710
th0.08_sl0.08_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91509297,0.23287671,0.52054795,0.01114442,0.99946604,0.52112807,0.24215200
th0.08_sl0.08_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91515465,0.23287671,0.52054795,0.01114442,0.99946464,0.52112656,0.24210053
th0.08_sl0.08_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91521275,0.23287671,0.52054795,0.01114442,0.99946289,0.52112467,0.24205012
th0.08_sl0.08_inv_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91486619,0.21917808,0.52054795,0.01114442,0.99946922,0.52113253,0.24231176
th0.08_sl0.08_inv_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489081,0.21917808,0.52054795,0.01114442,0.99946888,0.52113268,0.24229599
th0.08_sl0.08_inv_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91490968,0.21917808,0.52054795,0.01114442,0.99946854,0.52113283,0.24228063
th0.08_sl0.08_inv_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91492625,0.23287671,0.52054795,0.01114442,0.99946820,0.52113298,0.24226568
th0.08_sl0.08_inv_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494454,0.23287671,0.52054795,0.01114442,0.99946787,0.52113313,0.24225115
th0.08_sl0.08_inv_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91498838,0.23287671,0.52054795,0.01114442,0.99946719,0.52113343,0.24222332
th0.08_sl0.08_inv_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91503441,0.23287671,0.52054795,0.01114442,0.99946617,0.52113388,0.24218467
th0.08_sl0.08_inv_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91509251,0.23287671,0.52054795,0.01114442,0.99946481,0.52113448,0.24213894
th0.08_sl0.08_inv_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91515361,0.23287671,0.52054795,0.01114442,0.99946312,0.52113523,0.24209108
th0.08_sl0.12_flat_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91490427,0.21917808,0.52054795,0.01114442,0.99946864,0.52113187,0.24229015
th0.08_sl0.12_flat_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91493269,0.21917808,0.52054795,0.01114442,0.99946801,0.52113169,0.24226455
th0.08_sl0.12_flat_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91496779,0.23287671,0.52054795,0.01114442,0.99946738,0.52113151,0.24224000
th0.08_sl0.12_flat_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91500645,0.23287671,0.52054795,0.01114442,0.99946676,0.52113133,0.24221650
th0.08_sl0.12_flat_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91503763,0.23287671,0.52054795,0.01114442,0.99946613,0.52113115,0.24219407
th0.08_sl0.12_flat_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91509125,0.23287671,0.52054795,0.01114442,0.99946487,0.52113079,0.24215239
th0.08_sl0.12_flat_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91515614,0.23287671,0.52054795,0.01114442,0.99946298,0.52113025,0.24209781
th0.08_sl0.12_flat_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91521988,0.23287671,0.52054795,0.01114442,0.99946047,0.52112953,0.24203988
th0.08_sl0.12_flat_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91527857,0.23287671,0.52054795,0.01114442,0.99945732,0.52112863,0.24199136
th0.08_sl0.12_entropy_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91487183,0.21917808,0.52054795,0.01114442,0.99946902,0.52113141,0.24230998
th0.08_sl0.12_entropy_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489979,0.21917808,0.52054795,0.01114442,0.99946858,0.52113101,0.24229338
th0.08_sl0.12_entropy_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91492567,0.21917808,0.52054795,0.01114442,0.99946814,0.52113060,0.24227722
th0.08_sl0.12_entropy_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494742,0.23287671,0.52054795,0.01114442,0.99946770,0.52113020,0.24226152
th0.08_sl0.12_entropy_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91497170,0.23287671,0.52054795,0.01114442,0.99946725,0.52112979,0.24224626
th0.08_sl0.12_entropy_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91501370,0.23287671,0.52054795,0.01114442,0.99946637,0.52112898,0.24221711
th0.08_sl0.12_entropy_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91507134,0.23287671,0.52054795,0.01114442,0.99946505,0.52112777,0.24217675
th0.08_sl0.12_entropy_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91512979,0.23287671,0.52054795,0.01114442,0.99946329,0.52112614,0.24212926
th0.08_sl0.12_entropy_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91518985,0.23287671,0.52054795,0.01114442,0.99946108,0.52112412,0.24208005
th0.08_sl0.12_diff_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91484858,0.21917808,0.52054795,0.01114442,0.99946971,0.52113196,0.24232152
th0.08_sl0.12_diff_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91486400,0.21917808,0.52054795,0.01114442,0.99946962,0.52113183,0.24231041
