name,kind,weights,macro_auc,micro_auc,top1_hit,top5_hit,scored_classes,min,max,mean,std
v114_prob_v113_0.00_v119_0.01,prob_three,v114:0.99;v113:0.00;v119:0.01,0.9793854881157682,0.9162096363037421,0.2054794520547945,0.4931506849315068,22,0.013081497340000001,0.9994645094,0.5211088592199551,0.24134436680040394
v114_prob_v113_0.02_v119_0.01,prob_three,v114:0.97;v113:0.02;v119:0.01,0.9793854881157682,0.9162882227058092,0.2054794520547945,0.4931506849315068,22,0.013081497340000001,0.9994640853999999,0.5211069807243532,0.24130912842019137
v114_prob_v113_0.05_v119_0.01,prob_three,v114:0.94;v113:0.05;v119:0.01,0.9793854881157682,0.9164010971720287,0.2054794520547945,0.4931506849315068,22,0.01308149734,0.9994634494,0.5211041629809504,0.24126103259188594
v114_prob_v113_0.15_v119_0.02,prob_three,v114:0.83;v113:0.15;v119:0.02,0.9793840707210965,0.9172214793780882,0.2054794520547945,0.4931506849315068,22,0.015018578680000002,0.9994596387999999,0.5210879649623193,0.24058327709871916
v114_prob_v113_0.10_v119_0.02,prob_three,v114:0.88;v113:0.10;v119:0.02,0.9793840707210965,0.9170766180600757,0.2054794520547945,0.4794520547945205,22,0.015018578680000002,0.9994606988,0.521092661201324,0.24063357671088018
v114_logit_v119_0.01,logit_pair,v114:0.99;v119:0.01,0.9793813832731146,0.9162134333041347,0.2328767123287671,0.5068493150684932,22,0.01149460838868604,0.9994647291813534,0.5211657192451943,0.2416423641164761
v110_prob_v117_0.01,prob_pair,v110:0.99;v117:0.01,0.9793646835673399,0.9142142550670682,0.1917808219178082,0.4794520547945205,22,0.01129786766,0.999448075,0.5211287481609994,0.2418670986420477
v110_prob_v119_0.02,prob_pair,v110:0.98;v119:0.02,0.9793330073390709,0.9158344236285724,0.1917808219178082,0.4794520547945205,22,0.015018578680000002,0.9994664448,0.5211182836023197,0.24118858535844986
v114_prob_v113_0.10_v119_0.01,prob_three,v114:0.89;v113:0.10;v119:0.01,0.9793228203582077,0.9165804766754293,0.2054794520547945,0.5068493150684932,22,0.013081497340000001,0.9994623894,0.5210994667419458,0.24119357904630154
v114_prob_v113_0.15_v119_0.01,prob_three,v114:0.84;v113:0.15;v119:0.01,0.9793228203582077,0.9167308609031039,0.2054794520547945,0.5068493150684932,22,0.01308149734,0.9994613293999999,0.5210947705029413,0.24114201949032502
v110_prob_v119_0.01,prob_pair,v110:0.99;v119:0.01,0.9792965143538808,0.915320908090614,0.2054794520547945,0.4931506849315068,22,0.013081497340000001,0.9994681724,0.5211252547544006,0.2417599617081231
v110_logit_v119_0.01,logit_pair,v110:0.99;v119:0.01,0.9792924095112273,0.9153161906052776,0.2191780821917808,0.5068493150684932,22,0.01149460838868604,0.9994684023964494,0.5211832698178845,0.2420618973977735
v114,single,v114,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994662,0.521115664760577,0.24191993194383768
v114_prob_v113_0.01,prob_pair,v114:0.99;v113:0.01,0.9792010172886223,0.9157606122421506,0.2328767123287671,0.5205479452054794,22,0.011144416,0.999465988,0.5211147255127759,0.2419017635840845
v114_logit_v113_0.01,logit_pair,v114:0.99;v113:0.01,0.9792010172886223,0.9157859255781019,0.2328767123287671,0.5205479452054794,22,0.011144415999999997,0.9994659920589117,0.521121675005663,0.24191201059136633
v114_prob_v113_0.02,prob_pair,v114:0.98;v113:0.02,0.9792010172886223,0.9157989274279315,0.2328767123287671,0.5205479452054794,22,0.011144416,0.999465776,0.5211137862649751,0.241884228400827
v114_logit_v113_0.02,logit_pair,v114:0.98;v113:0.02,0.9792010172886223,0.9158519703728114,0.2328767123287671,0.5205479452054794,22,0.011144415999999997,0.9994657840368635,0.5211275536048608,0.24190464029778808
v114_prob_v113_0.03,prob_pair,v114:0.97;v113:0.03,0.9792010172886223,0.9158371275530944,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994655639999999,0.5211128470171742,0.24186732653177942
v114_logit_v113_0.03,logit_pair,v114:0.97;v113:0.03,0.9792010172886223,0.9159103061061175,0.2328767123287671,0.5205479452054794,22,0.011144415999999997,0.999465575933824,0.5211332972562143,0.24189782296960052
v114_prob_v113_0.05,prob_pair,v114:0.95;v113:0.05,0.9792010172886223,0.9159184754099926,0.2328767123287671,0.5205479452054794,22,0.011144416,0.99946514,0.5211109685215722,0.24183542326248633
v114_logit_v113_0.05,logit_pair,v114:0.95;v113:0.05,0.9792010172886223,0.9160318101186838,0.2328767123287671,0.5205479452054794,22,0.011144415999999997,0.9994651594846446,0.5211443666185431,0.2418858515683001
v114_prob_v113_0.08,prob_pair,v114:0.92;v113:0.08,0.9792010172886223,0.9160249064816063,0.2328767123287671,0.5205479452054794,22,0.011144416,0.999464504,0.5211081507781695,0.2417923213738871
v114_logit_v113_0.08,logit_pair,v114:0.92;v113:0.08,0.9792010172886223,0.9162044010456248,0.2328767123287671,0.5205479452054794,22,0.011144415999999997,0.9994645342026527,0.5211598781325765,0.24187205064099515
v110_prob_v113_0.15,prob_pair,v110:0.85;v113:0.15,0.9792010172886223,0.9157240229656392,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994661650000001,0.5211156530175819,0.24191992570889498
v110_logit_v113_0.15,logit_pair,v110:0.85;v113:0.15,0.9792010172886223,0.9159764659614448,0.2191780821917808,0.5205479452054794,22,0.011144415999999997,0.9994662374338686,0.5212428886505217,0.24213592544754775
v110_prob_v113_0.20,prob_pair,v110:0.80;v113:0.20,0.9792010172886223,0.9159517279285833,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994649200000001,0.521110128721282,0.24182214819231426
v110_logit_v113_0.20,logit_pair,v110:0.80;v113:0.20,0.9792010172886223,0.9162393794734849,0.2328767123287671,0.5205479452054794,22,0.011144415999999997,0.999465010966685,0.5212703339564072,0.24209702447072837
v114_prob_v113_0.10,prob_pair,v114:0.90;v113:0.10,0.9791631069087603,0.9160941729736185,0.2328767123287671,0.5205479452054794,22,0.011144416,0.99946408,0.5211062722825677,0.24176675677649964
v114_logit_v113_0.10,logit_pair,v114:0.90;v113:0.10,0.9791631069087603,0.9163087610261152,0.2328767123287671,0.5205479452054794,22,0.011144415999999997,0.9994641169421412,0.5211694558737774,0.24186560271432092
v114_prob_v113_0.15,prob_pair,v114:0.85;v113:0.15,0.9791631069087603,0.9162524963839325,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994630199999999,0.521101576043563,0.24171394598730672
v114_logit_v113_0.15,logit_pair,v114:0.85;v113:0.15,0.9791631069087603,0.9165314033218691,0.2328767123287671,0.5205479452054794,22,0.011144415999999997,0.9994630723685446,0.521190579690927,0.2418589130495589
v110_prob_v113_0.30,prob_pair,v110:0.70;v113:0.30,0.9791631069087603,0.916326710482517,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994624299999999,0.5210990801286823,0.24169240496541833
v110_logit_v113_0.08,logit_pair,v110:0.92;v113:0.08,0.979149953906597,0.9154978137907285,0.2191780821917808,0.5205479452054794,22,0.011144415999999997,0.9994679497682499,0.5211960056184817,0.2422162877526159
v114_prob_v113_0.20,prob_pair,v114:0.80;v113:0.20,0.9791383495310618,0.9163848160945872,0.2328767123287671,0.5205479452054794,22,0.011144416,0.99946196,0.5210968798045584,0.24167700128917619
v114_logit_v113_0.20,logit_pair,v114:0.80;v113:0.20,0.9791383495310618,0.9167065255824052,0.2191780821917808,0.5205479452054794,22,0.011144415999999997,0.999462025759902,0.5212074930618216,0.24186516857605508
v114_prob_v113_0.30,prob_pair,v114:0.70;v113:0.30,0.9791383495310618,0.9165949167829833,0.2191780821917808,0.5205479452054794,22,0.011144416,0.9994598399999999,0.5210874873265491,0.24165073614912716
v110_logit_v113_0.30,logit_pair,v110:0.70;v113:0.30,0.9791383495310618,0.9166462338185938,0.2191780821917808,0.5205479452054794,22,0.011144415999999997,0.9994625495759486,0.5213082683449647,0.2420636225723641
v110_prob_v113_0.40,prob_pair,v110:0.60;v113:0.40,0.9791383495310618,0.9165820299937718,0.2191780821917808,0.5205479452054794,22,0.011144416,0.9994599399999999,0.5210880315360826,0.24165051863829567
v110_logit_v113_0.10,logit_pair,v110:0.90;v113:0.10,0.9791251965288983,0.9156399136539098,0.2191780821917808,0.5205479452054794,22,0.011144415999999997,0.9994674610908635,0.5212103327080231,0.24219023451490154
v110,single,v110,0.9791120435267349,0.9148163672808564,0.2191780821917808,0.5205479452054794,22,0.011144416,0.9994699,0.5211322259064814,0.24234454536630962
v110_prob_v113_0.01,prob_pair,v110:0.99;v113:0.01,0.9791120435267349,0.914884655757616,0.2191780821917808,0.5205479452054794,22,0.011144416,0.999469651,0.5211311210472215,0.24231012362614263
v110_logit_v113_0.01,logit_pair,v110:0.99;v113:0.01,0.9791120435267349,0.914905481729467,0.2191780821917808,0.5205479452054794,22,0.011144415999999997,0.9994696566123,0.5211407136391936,0.24232647088387005
v110_prob_v113_0.02,prob_pair,v110:0.98;v113:0.02,0.9791120435267349,0.9149576041894031,0.2191780821917808,0.5205479452054794,22,0.011144416,0.999469402,0.5211300161879615,0.24227657383126294
v110_logit_v113_0.02,logit_pair,v110:0.98;v113:0.02,0.9791120435267349,0.914999026011869,0.2191780821917808,0.5205479452054794,22,0.011144415999999997,0.9994694131129113,0.5211490635706525,0.24230896617386902
v110_prob_v113_0.03,prob_pair,v110:0.97;v113:0.03,0.9791120435267349,0.9150292869543926,0.2191780821917808,0.5205479452054794,22,0.011144416,0.9994691529999999,0.5211289113287015,0.24224389634395324
v110_logit_v113_0.03,logit_pair,v110:0.97;v113:0.03,0.9791120435267349,0.9150880829301705,0.2191780821917808,0.5205479452054794,22,0.011144415999999997,0.9994691695017828,0.5211572711082727,0.242292038583589
v110_prob_v113_0.05,prob_pair,v110:0.95;v113:0.05,0.9791120435267349,0.9151681651202711,0.2191780821917808,0.5205479452054794,22,0.011144416,0.999468655,0.5211267016101816,0.24218115969502277
v110_logit_v113_0.05,logit_pair,v110:0.95;v113:0.05,0.9791120435267349,0.9152634353119425,0.2191780821917808,0.5205479452054794,22,0.011144415999999997,0.9994686819441015,0.521173240129767,0.2422599424876499
v110_prob_v113_0.08,prob_pair,v110:0.92;v113:0.08,0.9791120435267349,0.9153511115028286,0.2191780821917808,0.5205479452054794,22,0.011144416,0.9994679080000001,0.5211233870324017,0.24209360555394252
v110_prob_v113_0.10,prob_pair,v110:0.90;v113:0.10,0.9791120435267349,0.9154647913933738,0.2328767123287671,0.5205479452054794,22,0.011144416,0.9994674100000001,0.5211211773138817,0.24203960703424302
v114_prob_v113_0.40,prob_pair,v114:0.60;v113:0.40,0.9791004391511998,0.9167385124341982,0.2191780821917808,0.5205479452054794,22,0.011144416,0.9994577199999999,0.52107809484854,0.2416879820555564
v114_logit_v113_0.30,logit_pair,v114:0.70;v113:0.30,0.9790625287713378,0.9169152455433859,0.2191780821917808,0.5205479452054794,22,0.011144415999999997,0.999459926421629,0.521228399680443,0.24191348749712877
v110_logit_v113_0.40,logit_pair,v110:0.60;v113:0.40,0.9790625287713378,0.9168548387189565,0.2191780821917808,0.5205479452054794,22,0.011144415999999997,0.9994600768669026,0.5213226163744173,0.24208594252214957
v114_logit_v113_0.40,logit_pair,v114:0.60;v113:0.40,0.9790246183914758,0.9169764577921409,0.2191780821917808,0.5205479452054794,22,0.011144415999999997,0.9994578188955472,0.5212327660391824,0.24200519426014985
v114_prob_v119_0.30,prob_pair,v114:0.70;v119:0.30,0.9790068785686327,0.9225490161109028,0.1506849315068493,0.4246575342465753,22,0.0176591335,0.9994154819999999,0.520911498541923,0.23070497115709518
v110_prob_v119_0.30,prob_pair,v110:0.70;v119:0.30,0.9789558151866072,0.9220737006981072,0.1643835616438356,0.410958904109589,22,0.0176591335,0.9994180719999999,0.5209230913440561,0.23088843772599868
v114_logit_v119_0.20,logit_pair,v114:0.80;v119:0.20,0.9787070744074368,0.9222222439558945,0.1917808219178082,0.4794520547945205,22,0.01803226904620513,0.9994360011840097,0.5219550727037308,0.23810700464042608
v110_logit_v119_0.20,logit_pair,v110:0.80;v119:0.20,0.9785554328879887,0.9215681243427881,0.1917808219178082,0.4794520547945205,22,0.01803226904620513,0.9994391307195322,0.5219926370398815,0.238417305120849
v113,single,v113,0.9775592665790209,0.9155821532236936,0.1780821917808219,0.5342465753424658,22,0.011144416,0.99950665,0.5210217399804843,0.243240073279895
v114_logit_v117_0.20,logit_pair,v114:0.80;v117:0.20,0.977107195527163,0.9083022103950135,0.136986301369863,0.410958904109589,22,0.01326438925478907,0.9992609388687714,0.5219903974328782,0.23864934675848704
v110_logit_v117_0.20,logit_pair,v110:0.80;v117:0.20,0.977031374767439,0.9076589064799954,0.136986301369863,0.410958904109589,22,0.01326438925478907,0.9992650390815948,0.5220237750395029,0.23896595728125883
v114_prob_v117_0.20,prob_pair,v114:0.80;v117:0.20,0.976827344122901,0.8963917105268154,0.1095890410958904,0.3835616438356164,22,0.014213449200000002,0.9990304400000001,0.5210494220801175,0.2345803555636488
v110_prob_v117_0.20,prob_pair,v110:0.80;v117:0.20,0.9767894337430391,0.895731837882811,0.1095890410958904,0.3835616438356164,22,0.014213449200000002,0.9990334000000001,0.5210626709968412,0.23486299807327804
v114_prob_v116_0.30,prob_pair,v114:0.70;v116:0.30,0.976225988364341,0.9093133631056518,0.136986301369863,0.4794520547945205,22,0.0157793164,0.9988181399999999,0.5210121752728097,0.2323792048028087
v110_prob_v116_0.30,prob_pair,v110:0.70;v116:0.30,0.976188077984479,0.908850589300214,0.136986301369863,0.4794520547945205,22,0.0157793164,0.9988207299999999,0.521023768074943,0.23259134259822242
v114_logit_v116_0.30,logit_pair,v114:0.70;v116:0.30,0.9758514325270728,0.9167620423305712,0.1917808219178082,0.5068493150684932,22,0.01448628747178541,0.9991321972486653,0.5220805377297228,0.23784884984629465
v110_logit_v116_0.30,logit_pair,v110:0.70;v116:0.30,0.9758135221472108,0.9162516334292977,0.1917808219178082,0.5068493150684932,22,0.01448628747178541,0.9991364108184672,0.5221334345328476,0.23811646429923222
v114_logit_v119_0.30,logit_pair,v114:0.70;v119:0.30,0.9744089240511147,0.9226738568813901,0.1780821917808219,0.4794520547945205,22,0.01750656271652715,0.9994202673930694,0.5222069410129455,0.2376016201971147
v110_logit_v119_0.30,logit_pair,v110:0.70;v119:0.30,0.9742193721518045,0.9221467641905123,0.1780821917808219,0.4931506849315068,22,0.01750656271652715,0.9994230830613466,0.5222543766386186,0.23784868156016703
v114_prob_v119_0.40,prob_pair,v114:0.60;v119:0.40,0.9732864383277362,0.9210398810457308,0.1506849315068493,0.3972602739726027,22,0.01716865,0.9993985759999999,0.5208434431357051,0.22990762444669044
v110_prob_v119_0.40,prob_pair,v110:0.60;v119:0.40,0.9731727071881501,0.9206864723576645,0.1506849315068493,0.3972602739726027,22,0.01716865,0.999400796,0.5208533798232478,0.2300286413367953
v114_rank_v119_0.20,rank_pair,v114:0.80;v119:0.20,0.9704998853925381,0.9041575543451434,0.1917808219178082,0.4383561643835616,22,0.0,1.0,0.5024301749111078,0.27657858055197093
v114_rank_v113_0.00_v119_0.20,rank_three,v114:0.80;v113:0.00;v119:0.20,0.9704998853925381,0.9041575543451434,0.1917808219178082,0.4383561643835616,22,0.0,1.0,0.5024301749111078,0.27657858055197093
v114_rank_v113_0.05_v119_0.20,rank_three,v114:0.75;v113:0.05;v119:0.20,0.9704767513470344,0.9042563914159716,0.1917808219178082,0.4383561643835616,22,0.0,1.0,0.5024537546566239,0.27642232206533435
v114_rank_v113_0.02_v119_0.20,rank_three,v114:0.78;v113:0.02;v119:0.20,0.9704394103778488,0.9042058798046869,0.1917808219178082,0.4383561643835616,22,0.0,1.0,0.5024395989565849,0.2765133196270856
v114_rank_v113_0.08_v119_0.20,rank_three,v114:0.72;v113:0.08;v119:0.20,0.9704071841943956,0.9042915424347586,0.1917808219178082,0.4383561643835616,22,0.0,1.0,0.5024679339554794,0.27633960668980756
v110_rank_v119_0.20,rank_pair,v110:0.80;v119:0.20,0.9703207095550949,0.9041184337350368,0.1780821917808219,0.4383561643835616,22,0.0,1.0,0.502445272737259,0.2764939854986818
v114_rank_v113_0.10_v119_0.20,rank_three,v114:0.70;v113:0.10;v119:0.20,0.9702858633891716,0.9043065003150935,0.1917808219178082,0.4383561643835616,22,0.0,1.0,0.5024773999544951,0.2762890693551924
v114_rank_v119_0.15,rank_pair,v114:0.85;v119:0.15,0.970063026014217,0.9035918012866309,0.1917808219178082,0.4794520547945205,22,0.0,1.0,0.502137007831021,0.2794728262384702
v114_rank_v113_0.00_v119_0.15,rank_three,v114:0.85;v113:0.00;v119:0.15,0.970063026014217,0.9035918012866309,0.1917808219178082,0.4794520547945205,22,0.0,1.0,0.502137007831021,0.2794728262384702
v114_rank_v113_0.08_v119_0.15,rank_three,v114:0.77;v113:0.08;v119:0.15,0.9700582446564439,0.9037299315584926,0.1917808219178082,0.4657534246575342,22,0.0,1.0,0.5021805909473089,0.27922087791461364
v114_rank_v113_0.15_v119_0.20,rank_three,v114:0.65;v113:0.15;v119:0.20,0.9699842162720195,0.9043356681817465,0.1917808219178082,0.4383561643835616,22,0.0,1.0,0.5024993026253304,0.27617784053555333
v114_rank_v113_0.02_v119_0.15,rank_three,v114:0.83;v113:0.02;v119:0.15,0.969949294874631,0.9036272399569627,0.1917808219178082,0.4794520547945205,22,0.0,1.0,0.50214788986978,0.2794043938068609
v114_rank_v113_0.10_v119_0.15,rank_three,v114:0.75;v113:0.10;v119:0.15,0.9699094790255398,0.9037535765154835,0.1917808219178082,0.4657534246575342,22,0.0,1.0,0.5021915096744339,0.27916697726036865
v114_rank_v113_0.05_v119_0.15,rank_three,v114:0.80;v113:0.05;v119:0.15,0.9699070430012959,0.90369058082715,0.1917808219178082,0.4657534246575342,22,0.0,1.0,0.5021642300899647,0.27930854871804256
v110_rank_v119_0.15,rank_pair,v110:0.85;v119:0.15,0.969817974473359,0.9035380104477342,0.1780821917808219,0.4931506849315068,22,0.0,1.0,0.5021564951521337,0.2794106245474516
v114_rank_v113_0.15_v119_0.15,rank_three,v114:0.70;v113:0.15;v119:0.15,0.9696662751293025,0.9037972995503086,0.1917808219178082,0.4657534246575342,22,0.0,1.0,0.5022160861759046,0.27904659683004174
v114_rank_v113_0.08_v119_0.10,rank_three,v114:0.82;v113:0.08;v119:0.10,0.9686119779673227,0.902631965611603,0.2054794520547945,0.4794520547945205,22,0.0,1.0,0.501837815361234,0.2824981276867709
v114_rank_v113_0.05_v119_0.10,rank_three,v114:0.85;v113:0.05;v119:0.10,0.968598824965159,0.9025750681360214,0.2054794520547945,0.4794520547945205,22,0.0,1.0,0.5018214815327223,0.2825916394081463
v114_rank_v113_0.02_v119_0.10,rank_three,v114:0.88;v113:0.02;v119:0.10,0.9684913781459552,0.9025041907953577,0.2054794520547945,0.4794520547945205,22,0.0,1.0,0.5018051679880388,0.28269321135351944
v114_rank_v119_0.10,rank_pair,v114:0.90;v119:0.10,0.9684724229560241,0.902450572547388,0.2054794520547945,0.4794520547945205,22,0.0,1.0,0.5017943035367922,0.2827653981964114
v114_rank_v113_0.00_v119_0.10,rank_three,v114:0.90;v113:0.00;v119:0.10,0.9684724229560241,0.902450572547388,0.2054794520547945,0.4794520547945205,22,0.0,1.0,0.5017943035367922,0.2827653981964114
v114_rank_v113_0.10_v119_0.10,rank_three,v114:0.80;v113:0.10;v119:0.10,0.9684655692249655,0.9026568762353915,0.2054794520547945,0.4794520547945205,22,0.0,1.0,0.5018487158727014,0.28244026985726867
v110_rank_v119_0.10,rank_pair,v110:0.90;v119:0.10,0.9684584689149432,0.9023694548117257,0.1917808219178082,0.4794520547945205,22,0.0,1.0,0.5018237444008027,0.2827313666398265
v114_rank_v113_0.15_v119_0.10,rank_three,v114:0.75;v113:0.15;v119:0.10,0.9684400262626714,0.9027135435897371,0.2054794520547945,0.4794520547945205,22,0.0,1.0,0.5018732664675549,0.2823097893705146
v114_rank_v119_0.30,rank_pair,v114:0.70;v119:0.30,0.9682867929757797,0.9038502274345704,0.1917808219178082,0.4383561643835616,22,0.0,1.0,0.5028124043599494,0.2720156607022167
v110_rank_v119_0.30,rank_pair,v110:0.70;v119:0.30,0.968165571738626,0.9038245689167652,0.1780821917808219,0.4383561643835616,22,0.0,1.0,0.5028517324558708,0.2719128259077539
v110_prob_v116_0.40,prob_pair,v110:0.60;v116:0.40,0.9680379684561646,0.9025017169920715,0.136986301369863,0.4657534246575342,22,0.0163254844,0.99860434,0.5209876154644302,0.23174889987618677
v114_prob_v116_0.40,prob_pair,v114:0.60;v116:0.40,0.9680132110784662,0.9028683576512032,0.136986301369863,0.4794520547945205,22,0.0163254844,0.9986021199999999,0.5209776787768875,0.23159436238445172
v114_rank_v113_0.02_v119_0.08,rank_three,v114:0.90;v113:0.02;v119:0.08,0.9679506300525476,0.9018711272753381,0.2054794520547945,0.4794520547945205,22,0.0,1.0,0.5016460310539979,0.2841118532084482
v114_rank_v119_0.08,rank_pair,v114:0.92;v119:0.08,0.9679258726748491,0.9018165310121158,0.2054794520547945,0.4794520547945205,22,0.0,1.0,0.5016359099843041,0.2841858845921032
v114_rank_v113_0.00_v119_0.08,rank_three,v114:0.92;v113:0.00;v119:0.08,0.9679258726748491,0.9018165310121158,0.2054794520547945,0.4794520547945205,22,0.0,1.0,0.5016359099843041,0.2841858845921032
v114_rank_v113_0.05_v119_0.08,rank_three,v114:0.87;v113:0.05;v119:0.08,0.9677542118496831,0.9019462618588664,0.2054794520547945,0.4794520547945205,22,0.0,1.0,0.5016601373997114,0.28400684046932023
v110_rank_v119_0.08,rank_pair,v110:0.92;v119:0.08,0.9676940945249508,0.9017058426976376,0.1917808219178082,0.4794520547945205,22,0.0,1.0,0.5016667691554222,0.2841623717619357
v114_rank_v113_0.08_v119_0.08,rank_three,v114:0.84;v113:0.08;v119:0.08,0.9676700310005866,0.9020012608342516,0.2054794520547945,0.4794520547945205,22,0.0,1.0,0.50167426228756,0.2839098405125603
v114_rank_v113_0.10_v119_0.08,rank_three,v114:0.82;v113:0.10;v119:0.08,0.9676337108613956,0.9020186925178727,0.2054794520547945,0.4794520547945205,22,0.0,1.0,0.5016836892033194,0.28384963063589286
v114_rank_v113_0.15_v119_0.08,rank_three,v114:0.77;v113:0.15;v119:0.08,0.9675973907222045,0.9020799047666277,0.2054794520547945,0.4794520547945205,22,0.0,1.0,0.5017072927258905,0.2837147258827763
v110_logit_v119_0.40,logit_pair,v110:0.60;v119:0.40,0.967532685231041,0.9209263162158036,0.1506849315068493,0.4246575342465753,22,0.016995917374250356,0.9994065765182949,0.5223783175626464,0.2381763949384528
v114_logit_v119_0.40,logit_pair,v114:0.60;v119:0.40,0.9674947748511791,0.9213123445890615,0.1506849315068493,0.4246575342465753,22,0.016995917374250356,0.9994040949406116,0.5223234235842009,0.23799101329074418
v114_logit_v116_0.40,logit_pair,v114:0.60;v116:0.40,0.9667548383572021,0.9119991080500895,0.1917808219178082,0.5068493150684932,22,0.015806351903817604,0.9989796466882229,0.5221970081440255,0.23793537023924793
v110_logit_v116_0.40,logit_pair,v110:0.60;v116:0.40,0.9667169279773401,0.9115808627038026,0.1917808219178082,0.5068493150684932,22,0.015806351903817604,0.9989838940344469,0.5222571364836015,0.23814090411565225
v114_rank_v113_0.02_v119_0.05,rank_three,v114:0.93;v113:0.02;v119:0.05,0.9663614387577136,0.9005718627773263,0.1917808219178082,0.5205479452054794,22,0.0,1.0,0.501307503393211,0.2863019577739521
v114_rank_v119_0.05,rank_pair,v114:0.95;v119:0.05,0.9663107059351226,0.9005266439544678,0.2054794520547945,0.5205479452054794,22,0.0,1.0,0.501297045834933,0.28637785323817444
v114_rank_v113_0.00_v119_0.05,rank_three,v114:0.95;v113:0.00;v119:0.05,0.9663107059351226,0.9005266439544678,0.2054794520547945,0.5205479452054794,22,0.0,1.0,0.501297045834933,0.28637785323817444
v114_rank_v113_0.05_v119_0.05,rank_three,v114:0.90;v113:0.05;v119:0.05,0.966295902780624,0.9006517723765,0.2054794520547945,0.5205479452054794,22,0.0,1.0,0.5013232040375657,0.28619471726248247
v114_rank_v113_0.08_v119_0.05,rank_three,v114:0.87;v113:0.08;v119:0.05,0.9661940647979907,0.9007146530042155,0.2054794520547945,0.5205479452054794,22,0.0,1.0,0.5013389218902995,0.28609540983672027
v110_rank_v119_0.05,rank_pair,v110:0.95;v119:0.05,0.9661896465276331,0.9003702190443502,0.1917808219178082,0.5068493150684932,22,0.0,1.0,0.5013281099660585,0.28636954417633026
v114_rank_v113_0.10_v119_0.05,rank_three,v114:0.85;v113:0.10;v119:0.05,0.9661646218953276,0.9007511847504179,0.2054794520547945,0.5205479452054794,22,0.0,1.0,0.5013494100413308,0.2860336173738533
v114_rank_v116_0.08,rank_pair,v114:0.92;v116:0.08,0.965951032066389,0.8968651849697236,0.1917808219178082,0.4383561643835616,22,0.0,1.0,0.5014119489764431,0.28522404774172083
v114_logit_v117_0.30,logit_pair,v114:0.70;v117:0.30,0.9658787646503852,0.8990460439225499,0.1095890410958904,0.410958904109589,22,0.014468974877906798,0.9991304008199234,0.522276992957012,0.23803089079324977
v114_rank_v113_0.15_v119_0.05,rank_three,v114:0.80;v113:0.15;v119:0.05,0.965873729103875,0.9008274699401259,0.1917808219178082,0.5205479452054794,22,0.0,1.0,0.5013711338889596,0.28589197139407685
v114_rank_v116_0.10,rank_pair,v114:0.90;v116:0.10,0.9658316876432838,0.896410695528779,0.1780821917808219,0.4383561643835616,22,0.0,1.0,0.5015844274984094,0.2840804274262292
v110_rank_v116_0.08,rank_pair,v110:0.92;v116:0.08,0.9658279948210161,0.8967428180025223,0.1780821917808219,0.4520547945205479,22,0.0,1.0,0.5014099278694868,0.2851940676731565
v110_logit_v117_0.30,logit_pair,v110:0.70;v117:0.30,0.9657102955643658,0.8985334488695352,0.1095890410958904,0.410958904109589,22,0.014468974877906798,0.999134623104634,0.5223174234947826,0.238287973429366
v110_rank_v116_0.10,rank_pair,v110:0.90;v116:0.10,0.965704783838535,0.8962924132135154,0.1643835616438356,0.4520547945205479,22,0.0,1.0,0.5015718826394869,0.28403778927808065
v114_rank_v116_0.05,rank_pair,v114:0.95;v116:0.05,0.965620235661516,0.8974270834975344,0.1917808219178082,0.4931506849315068,22,0.0,1.0,0.5010745320573616,0.286995384827632
v110_rank_v116_0.15,rank_pair,v110:0.85;v116:0.15,0.9653089535601626,0.8948855670377103,0.1780821917808219,0.4657534246575342,22,0.0,1.0,0.5018818820440542,0.28133574861744176
v114_rank_v119_0.03,rank_pair,v114:0.97;v119:0.03,0.9652993323815725,0.8994709627846786,0.2054794520547945,0.5068493150684932,22,0.0,1.0,0.5009934145539194,0.28787177383608276
v114_rank_v113_0.00_v119_0.03,rank_three,v114:0.97;v113:0.00;v119:0.03,0.9652993323815725,0.8994709627846786,0.2054794520547945,0.5068493150684932,22,0.0,1.0,0.5009934145539194,0.28787177383608276
v114_rank_v113_0.02_v119_0.03,rank_three,v114:0.95;v113:0.02;v119:0.03,0.9652857395151089,0.8995276876693332,0.2054794520547945,0.5068493150684932,22,0.0,1.0,0.5010020458075849,0.28779350470434467
v114_rank_v113_0.05_v119_0.03,rank_three,v114:0.92;v113:0.05;v119:0.03,0.9652224607077552,0.8996079999806699,0.2054794520547945,0.5068493150684932,22,0.0,1.0,0.5010150047433674,0.2876826567622574
v114_rank_v116_0.15,rank_pair,v114:0.85;v116:0.15,0.965218103415469,0.8949688133948048,0.1780821917808219,0.4520547945205479,22,0.0,1.0,0.5019236464126644,0.28141035351307814
v114_rank_v116_0.20,rank_pair,v114:0.80;v116:0.20,0.9651391768366849,0.8930576565304782,0.1780821917808219,0.4794520547945205,22,0.0,1.0,0.5021650449843464,0.27903958623580183
